Caseificio Cansaldi Societ Agricola Cooperativa\43032 Diamanti PR\\0525 72366\\PR\
PARMA NOBLE FOOD\\http://www.parmanoblefood.com/\0525 71615\info@parmanoblefood.com\\
Caseificio Rozzi Giuseppe Sas\Frazione Albareto, 146, 43012 Fontanellato PR\https://www.parmigianoreggiano.it/caseifici/caseificio-rozzi-giuseppe.aspx\0521 821227\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
Caseificio Barani G&G Snc\Strada Budellungo 139, Str. Bassa Nuova, 1, 43123 Parma PR\\0521 645595\\PR\
Caseificio del Parco\Via Val Lonza, 4a, 42032 Ramiseto - Ventasso RE\http://caseificiodelparco.it/\0522 817108\mildhill@qodeinteractive.com info@caseificiodelparco.it\RE\
Caseificio Montauro\Str. delle Berettine, 48A, 43012 Fontanellato PR\https://caseificiomontauro.it/\0524 572151\intersection-observer-polyfill@0.1.0 segreteria@caseificiomontauro.it amministrazione@caseificiomontauro.it\PR\
Caseificio Rio San Michele\Via Giardini Sud, 327, 41026 Pavullo Nel Frignano MO\https://www.caseificioriosanmichele.it/\0536 41006\riosanmichele@msw.it\MO\
Bertozzi Arnaldo E Giorgio S.A.S.\Strada Delle Milane, 80, 43014 Medesano PR\\0525 420759\\PR\
Caseificio Boselli - Parmigiano Reggiano a filiera chiusa\Str. Montanara, 387, 43124 Parma PR\http://www.parmigianoreggianoboselli.it/\340 104 5702\\PR\
COOPERATIVA CASEARIA VAL TIEPIDO S.c.a.\Via Montanara, 5, 41053 Maranello MO\\0536 940041\\MO\
Parmigiano Reggiano DOP  Caseificio Beato Marco\Via per Palagano, 73, 41023 Lama Mocogno MO\https://caseificiobeatomarco.it/\0536 44242\info@caseificiobeatomarco.it\MO\
Caseificio Della Musica Bertinelli\Via Provinciale Pedemontana, 2, 43015 Noceto PR\https://www.bertinelli.it/en\370 327 1843\info@bertinelli.it\PR\
Caseificio Pellegrino Formaggi Snc Dei F.Lli Berzieri\Via Roma, 2, 43047 Pellegrino Parmense PR\https://www.pellegrinoformaggi.com/la-storia\0524 64333\\PR\
Caseificio San Pietro Valparma Societ Agricola Cooperativa\Via Donatori di Sangue, 49, 43124 Vigatto PR\http://caseificiosanpietrovalparma.it/\0521 639070\sanpietrosca@pec.it\PR\
Il caseificio vegano di Barbara Ferrante\Via Goffredo Mameli, 1, 40017 San Giovanni in Persiceto BO\https://www.facebook.com/caseificiobarbaravegana\339 755 8988\\BO\
Pratichiera Azienda Agricola e Caseificio\Via Provinciale per Busseto, 56A, 43010 Fontevivo PR\http://www.pratichiera.com/\0521 618116\commerciale@pratichiera.com info@pratichiera.com\PR\Sponsorizzato
Latteria Sociale 'La Moderna'\Strada Comunale di Frescarolo, 3, 43011 Busseto PR\\0524 97371\\PR\
Azienda Agricola e Caseificio Verderi\Traversante Passera, 6, 43011 Busseto PR\https://www.agriverderi.it/\338 967 6501\\PR\
Latteria Sociale Cooperativa Frescarolese(S.R.L.)\Strada Comunale di Frescarolo, 73, 43011 Busseto PR\\0524 97609\\PR\
F.lli Mezzadri Zoocasearia\Via Giovanni Ricordi, 29, 43011 Busseto PR\http://www.zoocaseariamezzadri.it/\339 763 4900\\PR\
Fratelli Ziliotti S.R.L.\92 Strada Provinciale 11, PR 43011, 43011, 43011 Busseto PR\http://www.ziliotti.it/\0524 930101\\PR\
Banzola Paolo\Via Giuseppina Strepponi, 51, 43011 Busseto PR\\0524 92794\\PR\
Caseificio Sociale Zibello\Via Del Cappelletto, Polesine Parmense, PR 43010\\0524 99614\\43010\
Latteria di via Roma\Via Roma, 104, 43011 Busseto PR\\0524 91274\\PR\
Galli Eugenio\6 Via Rigosa Nuova, Pieveottoville, PR 43010\\0524 95217\\43010\
Societa Agricola Galli Eugenio S.R.L\2 Via Del Corno, Pieveottoville, PR 43010\\0524 95280\\43010\
Caseificio Sociale di Soragna\Strada Provinciale di Diolo, 118, 43019 Soragna PR\http://www.caseificio-soragna.it/\0524 599073\info@beam-it.eu\PR\
Caseificio Sociale Coduro\Via Coduro, 9, 43036 Fidenza PR\\333 441 3971\\PR\
caseifici s.n.c sanna\Frazione Cannetolo, 75, 43012 Cannetolo PR\\\\PR\
Parma2064 Fidenza\via San Michele Campagna 22, E Uscita Casello, A1, 43036 Fidenza PR\http://www.2064.it/\0524 520958\shop@2064.it visite@2064.it\PR\
Caseificio Guareschi\Str. Canaletto, 8, 43010 Roccabianca PR\\348 560 8215\\PR\
Caseificio di Calestano\Via Canaletto, 13, 43030 Calestano PR\\\\PR\
Caseificio Sociale Rio Verde\Via Canaletto, 13, 43030 Calestano PR\\\\PR\
Caseificio Sociale\Frazione Ravarano Via Ravarano 45, Frazione Ravarano, 45, 43030 Calestano PR\http://www.damianodelfante.it/\0525 529134\damiano.delfante@libero.it info@damianodelfante.it\PR\
Latteria sociale di Ravarano\Unnamed Road 43030, Calestano PR\\\\PR\
Caseificio Gennari\Str. Varra Superiore, 14A, 43044 Collecchio PR\http://www.caseificiogennari.it/\0521 805947\info@caseificiogennari.it\PR\
Caseificio Montecoppe\Via Montecoppe, 19, 4, 43044 Localit Ferlaro, PR\http://www.montecoppe.it/\0521 805942\\PR\
Araldi Pietro E Luigi vendita Parmigiano Reggiano\Str. Del Bergamino, 4, 43044 Collecchio PR\http://www.agricolaaraldi.it/\0521 806162\info@agricolaaraldi.it\PR\
Caseificio Sociale Cooperativo S.Elisabetta(Soc. Coop.R.L.)\8 Via Bergamino, Madregolo, PR 43044\\0521 806083\\43044\
Ambrosi Parma\43044 Collecchio PR\\\\PR\
Nuovo Caseificio Sociale S.Bartolomeo (Soc. Coop.R.L.)\3 Strada Beduzzo, Cozzano, PR 43013\\0521 859153\\43013\
Caseificio Sociale Torricella\Via Fondo Villa, Santa Maria Del Piano, PR 43037\http://www.bonat.it/\0521 850300\\43037\
Caseificio San Bernardino di Caramaschi Mario e c. S.N.C.\Via Stanislao Solari, 119, 43022 Tortiano PR\http://www.caseificiosanbernardino.it/\0521 686469\caseificiosanbernardino@gmail.com\PR\
Latteria Sociale Tabiano\Via delle Piane, 1, 42030 Viano RE\https://www.facebook.com/latteriaditabiano/?ref=br_rs\0522 988239\\RE\
Latteria Sociale San Bartolomeo S.C.R.L.\Via Parma, 208, 42028 Poviglio RE\\0522 680501\\RE\
Caseificio Sociale San Martino\Via Piani di Riva, 5, 43040 Viazzano PR\https://caseificio-san-martino-1.jimdosite.com/\0525 53101\\PR\
Agriturismo Le Carovane\Loc. Bertoli, 43053 Compiano PR\http://www.carovane.com/\0525 825324\\PR\
Caseificio Sociale Di Neviano Degli Arduini Soc.Agr.Coop\131 Localita' Laurano, Neviano Degli Arduini, PR 43024\\0521 843233\\43024\
Soc Agr Coop Caseificio Sociale\25, Strada Provinciale, Corniglio, PR 43021\\0521 881222\\43021\
Caseificio sociale Ponte Bratica\Strada val Parma, 30, 43021 Corniglio PR\\\\PR\
Parmigiano Pedemontana\Via Dante Alighieri, 65, 43035 Felino PR\\349 414 0969\\PR\
Caseificio San Lucio\Unnamed Road 43038, Sala Baganza PR\\0521 830298\\PR\
Societa' agricola Fochi\Via Guglielmo Marconi, 85, 43035 Felino PR\\\\PR\
Zanetti S.p.A.\Strada Pedemontana Est, 36, 43124 Panocchia PR\http://www.zanetti-spa.it/\0521 634011\zanetti@zanetti-spa.it\PR\
Latteria Sociale Fabiola Soc.Coop.A.R.L.\5, Str. del Prosciutto, PR\\0521 355336\\PR\
Campanini Massimo & C. Snc\Str. Campanini Bonfanti, 37, 43123 Parma PR\\0521 641288\\PR\
Si.For. S.r.l.\Via Ferruccio Parri, 6, 43030 San Michele di Tiorre, Felino PR\http://www.formaggisifor.it/\0521 833399\pastoia@formaggisifor.it info@formaggisifor.it\PR\
Salumi Boschi Fratelli S.p.a.\Via G. Garibaldi, 27B, 43035 Felino PR\http://www.boschifratelli.com/\0521 836559\info@boschifratelli.com\PR\
La Fenice (S.R.L.)\Via N. Ossiprandi, 6, 43035 Felino PR\\0521 835452\\PR\
Caseificio San Pier Damiani (Caseificio di Parmigiano Reggiano)\Str. Gazzano, 35 A, 43123 San Prospero PR\https://www.sanpierdamiani.com/\375 572 6640\spedizioni@sanpierdamiani.com info@sanpierdamiani.com\PR\
Salumificio Aurora srl\Via Giuseppe Verdi, 15, 43035 Felino PR\https://www.salumificioaurora.it/\0521 831149\info@salumificioaurora.it\PR\
CPL Parma Consorzio Produttori Latte Soc. Coop. R.L. - Via Puppiola\Str. Puppiola, 15, 43122 Parma PR\https://www.cplparma.it/\0521 601313\\PR\
Caseificio di Ferrarini Silvestro & C. Snc\Via Solari, 77, 43022 Tortiano PR\https://www.ferrariniebonetti.com/\0521 686455\focus-within-polyfill@5.0.9 core-js-bundle@3.2.1 lodash@4.17.21 ferrarinibonetti@libero.it 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com react@18.3.1 react-dom@18.3.1 8c4075d5481d476e945486754f783364@sentry.io\PR\
Caseificio Nigroni\Str. Vecchia di Bellena, 7, 43010 Bellena PR\http://www.nigroni.it/\0521 618219\nigronicaseificio@gmail.com\PR\
Agricola Giansanti Di Muzio\Strada Provinciale Traversetolo, 228, 43123 Parma PR\http://www.giansantidimuzio.it/\0521 641155\\PR\
caseificio\Strada Albareto, 48, 43012 Caseificio PR\\\\PR\
Caseificio Sociale Coduro Mat.3232\\https://caseificiocoduro3232.it/\345 818 3609\\\
Caseificio La Ginestra Soc. Cas. Coop.\Str. Santa Margherita, 134, 43036 Santa Margherita PR\http://www.caseariadotti.com/\0522 875025\\PR\
Caseificio Sociale Cooperativo Salso Parola\Frazione Parola, 108, 43012 Parola PR\\0524 81590\\PR\
Latteria '55\Via Cavour, 16, 43036 Fidenza PR\https://www.silvanoromaniparma.it/latteria-55/\0524 534513\latteria55@silvanoromaniparma.it\PR\
Societ Agricola Casearia Aurora Fidenza\Viale Fidenza, 43036 Fidenza PR\\\\PR\
Latte di Campagna\Str. Farnese, 1, 43010 Fontevivo PR\http://lattedicampagna.com/\331 509 0463\lattedoldi@libero.it\PR\
Ferrari Giovanni Industria Casearia Spa\Via Vienna, 3, 43010 Fontevivo PR\\0521 617065\\PR\
La Nuova Speranza\Unnamed Road, 43012, Fontanellato PR\\0521 821982\\PR\
Casearia Corradi (S.N.C.)\Via Trieste, 1, 43015 Noceto PR\http://www.caseariacorradi.com/\0521 625309\\PR\
Parmigiano Reggiano Biolzi Borlenghi & C.\Via Raffaello Sanzio, 7 Localit, 43010 Ponte Taro PR\http://www.biolziborlenghi.com/\0521 619259\info@biolziborlenghi.com\PR\
Caseificio Sociale Cooperativo Castellazzi\Str. Argine Barcolo, 25, 43010 Roccabianca PR\\0524 597988\\PR\
La Maest\Via Galvana, 43015 Noceto PR\\\\PR\
Faraboli Formaggi Srl\Via Salvo D'Acquisto, 1, 43010 Ponte Taro PR\http://www.faraboliformaggi.it/\0521 619328\\PR\
Martinelli Romeo E C. (S.N.C.)\Via Giovanni Don Minzoni, 39, 43015 Noceto PR\https://www.parmigianoreggiano.com/it/caseifici/martinelli-romeo-c/\0521 625232\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
Caseificio Boni P&O Srl\Str. Madonna dell'Aiuto, 30A, 43126 Parma PR\http://www.boniformaggi.it/\0521 673163\linda.negri@boniformaggi.it info@boniformaggi.it\PR\
Caseificio Eva\Str. Eja, 76-80, 43126 Parma PR\\\\PR\
Caseificio Ugolotti\Via Marco Emilio Lepido, 72, 43122 Parma PR\https://caseificiougolotti.com/?utm_source=GBP+&utm_medium=info&utm_campaign=site\0521 486769\\PR\
Caseificio Sociale Bassa Parmense\Str. di Chiozzola in Bogolese, 33Bis, 43058 Sorbolo PR\http://www.caseificiobassaparmense.it/\0521 690528\\PR\
Caseificio Antica Corte\Via Emilio Lepido, 291, 43122 Parma PR\https://www.parmigianoreggiano.com/it/caseifici/caseificio-antica-corte/\0521 645148\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
Caseificio Rastelli\Via Vittorio Veneto, 1, 43046 Rubbiano PR\https://www.caseificiorastelli.it/\0525 2646\\PR\
Latteria Sociale Val Sporzana (Soc.Coop.R.L.)\Str. Val Sporzana, 46, 43045 Le Capanne PR\\0525 56220\\PR\
Caseificio Basilica Nova\Via Argini Sud, 27, 43022 Montechiarugolo PR\\0521 681292\\PR\
Caseificio Pellegrino Formaggi\Via Roma, 66, 43047 Pellegrino Parmense PR\https://www.pellegrinoformaggi.com/\0524 64333\\PR\
Caseificio Carini Srl\Via Varano, 54B, 43015 Cella PR\https://www.caseificiocarini.com/\0521 629409\\PR\
Caseificio Vicini Snc\Str. Brozzoli, 12, 43014 Medesano PR\\0525 421363\\PR\
Caseificio Sociale  Val Di Taro \43010 Fondo Fontana PR\\\\PR\
Latteria Sociale La Medesanese\Str. Carnevala, 43014 Medesano PR\https://www.caseificiolamedesanese.it/\0525 420607\latt.medesanese@libero.it\PR\
Caseificio Lanfredini\Localit Contignaco, 33, 43039 Parma, PR\https://www.caseificiolanfredini.it/\0524 578245\info@caseificiolanfredini.it\PR\
Caseifico Bragazzi Paolo Alpino\A, Via Oreste Mortarotti, 5, 43123 Parma PR\\0521 645903\\PR\
Azienda Agricola e Caseificio La Primavera dei F.lli Onesti Rodolfo, Sergio e Giulio S.S.\Via Nazionale Emilia, 90, 43015 Sanguinaro PR\\0521 825172\\PR\
Caseificio Sociale 'Urzano' Soc. Coop. A R.L.\2 Localita' Lame, Neviano Degli Arduini, PR 43024\\0521 843216\\43024\
Caseificio - Parmigiano Reggiano - Societ Agricola Saliceto\Via Toscanini, 3, 43037 Mulazzano Ponte PR\https://www.parmigianoreggianosaliceto.it/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button\0521 857193\\PR\
Caseificio\\\\\\
AllevamentoFattoria - Societ Agricola Saliceto\Via Saliceto e Monticello, 41, 43037 Lesignano de' Bagni PR\https://www.saliceto.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button\0521 857193\\PR\
Caseificio San Simone S.R.L\Via Federico Garcia Lorca, 18, 42122 Reggio Emilia RE\http://www.caseificiosansimone.com/\0522 340129\\RE\Sponsorizzato
Latteria Cooperativa Monchio\Via Panoramica, 113, 41046 La Cooperativa MO\\0536 966123\\MO\
Latteria Sociale Caseificio Di Beduzzo\val parma 196, 43021 Beduzzo-la Strada PR\https://www.parmigianoreggiano.com/it/caseifici/latteria-soc-di-beduzzo-inferiore/\0521 887488\staff@parmigianoreggiano.it caseificiobeduzzo21@gmail.com customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
graiani formaggi srl\Str. Parco dei Cento Laghi, 44, 43010 Monchio delle Corti PR\https://www.graianiformaggi.it/\371 314 7922\\PR\
Golosetto produzione crema di parmigiano reggiano\Via panoramica 197 41046, Monchio MO\\\\MO\
Latteria Sociale Val Bardea\Localita' Paullo, Lagrimone, PR 43028\\0521 866706\\43028\
Bont di Latte\Via Montepelato Nord, 73A, 43022 Monticelli Terme PR\http://www.bontadilatte.com/\0521 658757\\PR\
Al Vecchio Caseificio\Str. per Tizzano, 20, 43028 Tizzano Val Parma PR\\0521 868135\\PR\
Michelotti D. & Manetta V. (S.N.C.)\Via per Neviano, 89, 43029 Traversetolo PR\\0521 841084\\PR\
Latteria Sociale La Collina\Via Generale Reverberi, 3B 4, 42010 Toano RE\https://latterialacollina.com/\0522 805522\info@latterialacollina.com\RE\
Caseificio Sociale San Lucio Montardone Societa' Agricola Cooperativa\Via Giardini Nord, 7087, 41028 Montardone MO\https://www.sanlucio-montardone.it/home\0536 957038\info@sanlucio-montardone.it webinsider.duo@gmail.com ordini@sanlucio-montardone.it\MO\
Latteria Sociale Cornocchio\29 Strada Per Calerno, Montecchio Emilia, Re 42027\\0522 871138\\42027\
Latteria Sociale S.Stefano Societa Cooperativa Agricola, Basilicagoiano\Via Parma, 78Ter, 43022 Basilicagoiano PR\http://www.latteriasantostefano.it/\0521 657615\santostefano@parmapec.com\PR\
Caseificio Sociale Campora E Sasso\35 Localita' Campora, Neviano Degli Arduini, PR 43024\https://www.caseificiocampora.it/\0521 846101\\43024\
Scaramuzza Combes\Via Resga Enza, 2, 43022 Montechiarugolo PR\\0521 657147\\PR\
Caseificio Sociale Cooperativo S.Cassiano Srl\211, Localita' Campogrande, Neviano Degli Arduini, PR 43024\\0521 840150\\43024\
Caseificio vezzano val parma\43024 Neviano degli Arduini PR\\\\PR\
CIAOLATTE\Via Borghetto, 15, 43015 Noceto PR\http://www.ciaolatte.it/\0521 624035\\PR\
Caseificio Gorrara Luigi\Via Varano, 6, 43015 Noceto PR\http://www.gorrara.com/Contatti/Default.htm\0521 626112\info@gorrara.com\PR\
Azienda Agricola Bertinelli\Via Provinciale Pedemontana, 2, 43015 Noceto PR\http://www.bertinelli.it/\0521 620776\info@bertinelli.it\PR\
Latteria Sociale Val D Enza\44, Via Localita' Vairo, Palanzano, PR 43025\https://www.latteriasocialevaldenza.it/\0521 891313\\43025\
Azienda Agricola Berini\Via Atanasio Soldati, 26, 43025 Palanzano PR\\348 694 7631\\PR\
Azienda Cacciali Graziano s.r.l.\Via Crocetta, 3, 43016 Polesine Zibello PR\\327 414 0138\\PR\
Azienda Agricola Guareschi di Mario Guareschi\Str. Canaletto, 2, 43010 Roccabianca PR\https://azienda-agricola-guareschi-di-mario.business.site/\348 560 8215\\PR\
Caseificio Mondo Piccolo\Str. Salde, 43010 Roccabianca PR\\\\PR\
Soncini Gladis\Str. Padana, 26, 43010 Roccabianca PR\\0521 876230\\PR\
Latteria Sociale S. Luigi\Via Campedello, 43010 Trecasali PR\\0521 878151\\PR\
Latteria Di Palasone\Localit Palasone, 2, 43010 Sissa Trecasali PR\https://www.latteriadipalasone.it/\0521 879385\info@yoursite.com info@latteriadipalasone.it info@website.com\PR\
Az Agr Rizzi\Via Lugagnano, 91, 43010 Sissa Trecasali PR\http://www.aziendaagricolarizzi.it/\342 500 6429\\PR\
Caseificio Sociale S.Salvatore\Via, Strada Sabbiata, 20, 43052 Colorno PR\http://www.caseificiosansalvatore.it/\0521 814240\info@caseificiosansalvatore.it example@domain.com\PR\
Caseificio Casearia Castelli\43056 San Polo I PR\\\\PR\
Caseificio Il Trionfo\Strada Provinciale Per Parma, 3, 43017 San Secondo Parmense PR\https://www.parmigianoreggiano.com/it/caseifici/il-trionfo/\0521 873614\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it cas.iltrionfo@alice.it consorzio@pec.parmigianoreggiano.it\PR\
Merli Giovanni\Str. Baganzola, 59, 43126 Parma PR\\0521 602291\\PR\
Latteria La Colornese (Soc. Coop.R.L.)\Strada Della Selva, Sant'andrea, PR 43056\\0521 816272\\43056\
Maghenzani Cav. Guido & Figlie spa\Via I Maggio, 12, 43017 San Secondo Parmense PR\http://www.maghenzani.net/\0521 872157\info@primebox.co.uk\PR\
Galli S.r.l.\Via Bottazza, 6 Pieveottoville di, 43016 Pieveottoville PR\http://www.galli.it/\0524 95412\info@egalli.it\PR\
Caglio Guareschi\Via Villa 28 Loc, 43010 Fontanelle PR\https://www.caglificioguareschiparma.it/\0521 870152\\PR\
Caseificio Bazzanese\Via Castello, 573, 40050 Castello di Serravalle BO\http://www.caseificiobazzanese.com/\340 644 3947\latuaemail@email.it info@caseificiobazzanese.com\BO\
Caseificio Sant Angelo Di Caretti Dante E C. Snc\Via Imbiani, 7, 40017 San Giovanni in Persiceto BO\\051 824811\\BO\
Casearia Di Sant'Anna\Via Sparate, 1, 40011 Anzola dell'Emilia BO\http://www.biosantanna.com/\051 739659\\BO\
Caseificio Contini Di Contini Damiano\Localit Caminata, 4, 29010 Castell'Arquato PC\\0523 895201\\PC\
Caseari Dall'Aglio SNC\Via' Rio Corto n4, Bacedasco Basso, 29010 Vernasca PC\http://www.vallongina.it/\0523 895231\\PC\
Azienda Agricola Biologica La Villa\Strada Della Villa 161, Fraz. Urzano, 43024 Neviano degli Arduini PR\http://www.lavillabio.it/\0521 843341\\PR\
Industria Casearia Villa\Localita ' Montagnano, Strada Provinciale di Vigolo, 29014 Castell'Arquato PC\\0523 896293\\PC\
.\Via Montepelato Nord, 73A, 43022 Monticelli Terme PR\\0521 658757\\PR\
CASEIFICIO\43012 Campazzo PR\\\\PR\
Caseificio Allegro\Via Fontanese, 34, 42024 Castelnovo di Sotto RE\https://caseificioallegro.it/\0522 960537\\RE\
Latteria La Grande\Via Case Melli, 80, 42024 Castelnovo di Sotto RE\http://www.latterialagrande.it/\0522 682572\\RE\
Caseificio Saica\Str. della Cicognara, 39, 43019 Soragna PR\\349 395 4930\\PR\
Caseificio Sociale Pongennaro\SP11, 3, 43019 Soragna PR\http://www.2064.it/\0524 597065\shop@2064.it visite@2064.it\PR\
Caseificio Sociale Cooperativo Carzetano Societa' Agricola Cooperativa\Frazione Carzeto, 41, 43019 Soragna PR\\0524 599005\\PR\
CASEIFICI FACCIO LATTE\Str. della Cicognara, 39, 43019 Soragna PR\\\\PR\
Latteria Sociale La Mezzanese\Via Distaccamento Po, 5, 43055 Mezzani PR\\0521 818173\\PR\
Caseificio bassa parmense\Via Delle Rimembranze, 5, 43058 Sorbolo PR\\\\PR\
Nuova Latteria Di Parma (S.R.L.)\Via Venezia, 19, 43058 Sorbolo PR\\0521 690713\\PR\
caseificio La Rondinella\43052 Mezzano Rondani PR\\\\PR\
Parmigiano Reggiano\Str. di Chiozzola in Bogolese, 43058 Sorbolo Mezzani PR\\\\PR\
ex Caseificio di Mezzano Superiore\43055 Mezzano Superiore PR\\\\PR\
Caseificio Bosco Vescovado 3\43122 Parma PR\\\\PR\
Borgo del Gazzano - Parmigiano Reggiano Biologico - Vendita Online\Str. Gazzano, 69, 43122 Parma PR\http://www.borgodelgazzano.it/\347 487 4971\info@borgodelgazzano.it intersection-observer-polyfill@0.1.0\PR\
Caseificio Sociale Albanova Soc.Coop.A.R.L.\6 Via Fienile, Sorbolo, PR 43058\\0521 690665\\43058\
Latteria Sociale L'Agricoltura\Via Le Latte, 1, 43024 Vezzano PR\\0521 846300\\PR\
Caseifici Granterre Spa\Via Polonia, 30-33, 41122 Modena MO\http://www.parmareggio.it/\059 414711\\MO\
Coop. Caseificio Sociale Di Iddiano A.R.L.\Via Verica, 66, 41026 Pavullo Nel Frignano MO\https://www.caseificioiddiano.it/\0536 48165\caseificioiddiano@gmail.com iddiano@pec.mailcoop.it\MO\
Caseificio Sociale S. Pietro E Paolo Societa' Agricola Cooperativa\Via Gaiato, 180, 41026 Gaiato MO\\0536 42087\\MO\
Caseificio Soc. Coop. Gruppo Tirelli\Via Pelosa, 18, 42016 San Rocco RE\https://www.fondopossioncella.com/\0522 831136\possioncellashop@gmail.com\RE\
4 Madonne Caseificio dell'Emilia Soc Coop A R L\Via Panaria Bassa, 73, 41030 Solara MO\https://www.caseificio4madonne.it/\059 901608\\MO\
Caseificio Sociale Sant'Antonio Societa' Agricola Cooperativa\Via Giardini, 155, 41026 Pavullo Nel Frignano MO\\0536 23200\\MO\
Caseificio Sociale San Luigi Societa' Coop. (A.R.L.)\Via Ponte Samone, 41052 Guiglia MO\\059 700100\\MO\
Caseificio Sociale Val Tidone\Str. mottaziana, localit colomabarola108, 29011 Borgonovo Val Tidone PC\\0523 862545\\PC\
Caseificio Sociale Val Parmossa\Carpaneto, 68, 43028 Carpaneto PR\\0521 867226\\PR\
Latteria Sociale Stallone Srl\Via Dante, 51, 29010 Villanova sull'Arda PC\https://www.latteriasocialestallone.it/\0523 837217\\PC\
Traversetolese Gran Speciale Parma\Strada Pedemontana Est, 13, 43029 Mamiano PR\https://caseificiotraversetolese.it/\0521 848347\\PR\
Caseificio San Cassiano\Str. S. Cassiano, 9, 43024 Ariolla PR\\334 995 4819\\PR\
Caseificio Borgonovo S.N.C.\Via Borgonuovo S. Lorenzo, 43, 29010 Monticelli d'Ongina PC\http://www.caseificioborgonovo.com/\0523 827027\info@caseificioborgonovo.com\PC\
Latteria Lora\Via 25 Aprile, 24, 42040 Campegine RE\\0522 677529\\RE\
Boni\Via Prov.le per Golese, 190a, 43056 Torrile PR\http://www.bonispa.eu/\0521 520611\\PR\
CANDIABIO Societ Agricola Semplice - Produzione e vendita di Parmigiano Reggiano biologico\Via Vittoria Nenni, 8, 43056 Sant'Andrea PR\http://www.candiabio.it/\349 162 3815\info@candiabio.it candiabio@cgn.legalmail.it\PR\
Valserena - Parmigiano Reggiano Solo di Bruna\Strada della Repubblica, 21, 43056 Gainago PR\http://www.valserena.com/\0521 819114\vals-logo_copy1_250x@2x.png info@valserena.com\PR\
Caseificio Avanzi S.N.C.\Via Bora, 12, 43029 Traversetolo PR\\0521 841320\\PR\
Salsi Fabio\Via Per Parma, 83, 43029 Traversetolo PR\\0521 842015\\PR\
Caseificio Valnirano\Via Nirano II Tronco, Fiorano Modenese, MO 41042\\0536 843838\\41042\
Caseificio Il Boiardo\Via delle Scuole, 5, 42019 Pratissolo RE\http://www.caseificioboiardo.it/\0522 767145\\RE\
Caseificio Sociale Castellazzo\V. Don Primo Mazzolari, 12, 42012 Campagnola Emilia RE\http://www.parmigianoreggianocastellazzo.it/\0522 652862\\RE\
4 Madonne Caseificio dell'Emilia\Str. Lesignana, 130, 41123 Lesignana MO\http://www.caseificio4madonne.it/\059 849468\\MO\
4 Madonne Caseificio dell'Emilia Soc. Coop. Agricola\Via Nazionale, 37, 41030 Sorbara MO\https://www.caseificio4madonne.it/\059 902295\\MO\
