Lo Spaccio Giani Leone Srl - Industrie Casearie\S.da Provinciale ex S.da Statale 596 dei Cairoli, 16, 27020 Carbonara al Ticino PV\https://www.lospacciogianileone.com/\0382 400655\info@gianileonesrl.com lospaccio@gianileonesrl.com ionicons@5.5.2\PV\
Caseificio Di Domenico Armando Sas Di Di Domenico\Via G. Puecher, 8, 20060 Zona Industriale MI\\02 9535 9376\\MI\
Caseificio Casari\Via C. Alberto, 155, 27023 Cassolnovo PV\https://www.caseificiocasari.it/\0381 910099\caseificio.casari@tiscali.it\PV\
Zuvadelli Michele e Flavio S.A.S.\Via Crema - Vailate, 4, 26017 Quintano CR\\353 463 5928\\CR\
Cascina fienile\8W27W24, 26010 Azzanello CR\\\\CR\
Caseificio Azzoni\Str. Ex Provinciale Romana, 181, 46027 Moglia MN\http://www.caseificioazzoni.it/\349 702 9803\\MN\
LATTERIA SOCIALE CA' DE' STEFANI SCA\Via Padana Inferiore, 12, 26039 Ca' De' Stefani CR\https://latteriapizzighettone.it/\0372 743013\\CR\
AL CASEIFICIO DI BUFALO BOUTIQUE - MOZZARELLA DI BUFALA\Via Milano, 42, 26013 Crema CR\http://www.bufaloboutiquecrema.it/ita/\366 970 8400\\CR\
Caseificio Mor Stabilini Snc Di Mor Stabilini Carlo & C.\Strada Statale 235, 13, 26835 Crespiatica LO\\0371 484341\\LO\
Cascina Serragli di Mezzo spaccio agricolo nonno mario\C.na Serragli di Mezzo, 26010 Dovera CR\https://www.spaccioagricolononnomario.com/\347 737 4208\\CR\
Cremonesi Elino SRL\Via Rossignoli, 33, 26013 Crema CR\http://www.cremonesiformaggi.it/\0373 200142\info@cremonesiformaggi.it\CR\
Caseificio F.Lli Pozzali Srl\Viale Piave, 81, 26900 Lodi LO\\0371 67852\\LO\
C.S. Naturalcaseario\Via Raffaello Sanzio, 15, 26013 Crema CR\\\\CR\
Galbani Egidio (S.P.A.)\Via Roma, 3, 26010 Casale Cremasco-Vidolasco CR\https://www.galbani.it/\0373 455200\\CR\
Latteria Sociale Pieve Rossa\Via Provinciale Nord, 17, 42011 Bagnolo in Piano RE\\0522 951517\\RE\
Caseificio Lait - Soc. Coop. Agricola\Via Brescia, 8, 25021 Bagnolo Mella BS\https://caseificiolait.it/\030 682 1524\info@caseificiolait.it\BS\
Paride Venturelli Srl\Via Crema, 68, 26010 Bagnolo Cremasco CR\http://www.parideventurelli.it/\0373 648092\info@parideventurelli.it\CR\
Pozzali Lodigrana - Produzione Bella Lodi e Raspadura Bella Lodi\4, Piazza S. Pietro, Martire, 26010 Casaletto Ceredano CR\http://www.bellalodi.it/\\\CR\
Caseificio SI Invernizzi - Gorgonzola DOP e formaggi erborinati\Via Romentino, 98, 28069 Trecate NO\http://www.invernizzisi.it/\0321 783090\\NO\
Caseificio Zucchelli S.r.l.\Cascina Marmorina, 18, 26863 Orio Litta LO\https://www.caseificiozucchelli.com/\0377 804115\info@caseificiozucchelli.com\LO\
Fattoria Maccazzola Caseificio\Via Podere della Vigna, 27, 20019 Settimo Milanese MI\\335 580 5261\\MI\
Azienda Agricola Borra - Caseificio, fattoria, formaggi, animali\Via Cascina Mazzafame, 25, 21052 Borsano di Busto Arsizio VA\\340 316 9373\\VA\
Societ Agricola F.lli Ponti S.S.\Via privata delle industrie, 7, 20834 Nova Milanese MB\https://www.facebook.com/Azienda-agricola-Ponti-100855691581414/\366 390 7871\\MB\
Caseificio Fattoria Scalabrini\Via S. Michele, 1C, 42021 Bibbiano RE\https://www.fattoriascalabrini.it/\0522 882344\shop@fattoriascalabrini.it gmtomeo@gmail.com\RE\
Mobili Montani\Via dell' Agricoltura, 26, 26026 Pizzighettone CR\https://www.mobilimontani.it/\0372 743899\intersection-observer-polyfill@0.1.0\CR\Sponsorizzato
A.l.f.r.a Di Nicoletti\Via Ostiano, 311, 26043 Persico Dosimo CR\http://alfrafood.com/\0372 54068\info@alfrafood.com\CR\
Caseificio Bolide Eredi Bonetta di Alfianello\Strada Santi Micheli, 1012, 25020 Alfianello BS\http://www.caseificiobolide.it/\030 993 6090\amministrazione@eredibonetta.com\BS\
Latteria Sociale Stallone Srl\Via Dante, 51, 29010 Villanova sull'Arda PC\https://www.latteriasocialestallone.it/\0523 837217\\PC\
Ca' De Alemanni\localit Ca' de Alemanni, 26030 Malagnino CR\http://www.cadealemanni.it/\342 553 0200\info@cadealemanni.it\CR\
Caseificio Sociale S.Salvatore\Via, S.da Sabbiata, 20, 43052 Colorno PR\http://www.caseificiosansalvatore.it/\0521 814240\\PR\
Maghenzani Cav. Guido & Figlie spa\Via I Maggio, 12, 43017 San Secondo Parmense PR\http://www.maghenzani.net/\0521 872157\info@primebox.co.uk\PR\
Azienda Agricola Madonna della Neve\Cascina Colomberone, 17, 26010 Sergnano CR\http://aziendaagricolamadonnadellaneve.it/\340 325 8471\\CR\
Azienda Agricola Manerba Ermes\Via Bosche, 34, 46040 Cavriana MN\\0376 806042\\MN\
Latteria Sociale S. Luigi\Via Campedello, 43010 Trecasali PR\\0521 878151\\PR\
Caseificio Ferretti Srl\Via Verolanuova, 7274, 25034 Orzinuovi BS\http://www.caseificio-ferretti.it/\030 942741\caseificio.ferretti@legalmail.it info@caseificio-ferretti.it info@caseifici-ferretti.it\BS\
Caseificio Salernitano S.P.A.\Via Carlo Porta, 67, 20064 Gorgonzola MI\https://www.caseificiosalernitano.it/\02 9530 1546\\MI\
Caseificio Sociale Giardino Societa Cooperativa Agricola\Via Giardino, 25030 Orzivecchi BS\\030 946 0689\\BS\
Bertanza Formaggi S.R.L.\Via Vittorio Veneto, 5, 25034 Orzinuovi BS\http://www.bertanzaformaggi.it/\030 941304\info@bertanzaformaggi.it\BS\
La Bottega di Cabre - Spaccio\Localit Cabre, 10, 25020 Cadignano di Verolanuova, Verolanuova BS\http://www.cabre.it/\030 93651\\BS\
Caseificio Boldini Spa\Via Macina, 64, 25014 Castenedolo BS\https://caseificioboldini.it/\030 273 3061\info@caseificioboldinigb.com mildhill@qodeinteractive.com\BS\
Azienda Agricola Francesconi\Cascina Bazzarda, 15, 24050 Covo BG\http://agricolafrancesconi.com/\339 783 0027\info@agricolafrancesconi.com info@agricolafrancesconi.it info@thecybersystem.it\BG\
Casa Lodi\Via IV Novembre, 47P, 26013 Crema CR\https://www.casa-lodi.it/\331 185 7755\info@casa-lodi.it\CR\Sponsorizzato
Carena Angelo e Figli Snc\Via Pozzo Bonella, 7, 26853 Caselle Lurani LO\https://www.caseificiocarena.it/\0371 96054\\LO\
Casearia Ambrosiana Spa\Via Achille Grandi, 4 c, 20068 Bettola-Zeloforamagno MI\\02 5530 8301\\MI\
Stella Bianca S.r.l.\Via Privata S. Rosa, 5, 26816 Ossago Lodigiano LO\https://www.stellabianca.it/\0371 87781\\LO\
Caseificio Corte Ambrosio\Localit Irta, 1, 25010 Pozzolengo BS\\030 991 6217\\BS\
Azienda Agricola Ca Di Blac\V. Pezze, 24060 Adrara San Martino BG\http://it-it.facebook.com/AziendaAgricolaCadiBlac/\389 276 7970\\BG\
Cantarelli S.P.A. Industria Casearia\Via Pieve Cadelora, 24A, 46041 Asola MN\\0376 719096\\MN\
Caseificio Il Bello del Latte\Via Pablo Neruda, 3, 20063 Cernusco sul Naviglio MI\https://www.facebook.com/ilbellodellatte/\335 625 0074\\MI\
Caseificio Sociale Val Tidone\Str. mottaziana, localit colomabarola108, 29011 Borgonovo Val Tidone PC\\0523 862545\\PC\
Bettoni Formaggi Snc\Via delle Industrie, 30, 46013 Canneto sull'Oglio MN\\0376 70127\\MN\
Latteria Sociale S. Angelo\Via Contrargine Nord, 5, 46010 Marcaria MN\https://www.latteriasantangelo.it/\0376 96119\info@latteriasantangelo.it\MN\
Lacto Siero Italia Spa\Via Giuseppina, 15, 46012 Bozzolo MN\\0376 910711\\MN\
Latteria Casaticese\Via S. Michele, 2A, 46010 Marcaria MN\https://www.granapadano.it/it-it/il-consorzio-di-tutela/i-protagonisti-i-consorziati/latteria-casaticese-societa-agricola-coop-va/\0376 950085\casaticese@mynet.it goitese@latteriagoitese.it\MN\
Agricoltori Riuniti Cremonesi Mantovani\Via Case Sparse, 16, 26041 Quattrocase, Casalmaggiore CR\\0375 59174\\CR\
Latteria Agricola S. Valentino\Str. Patrimoniale, 40, 46010 Marcaria MN\http://www.latteriasanvalentino.it/\0376 925266\\MN\
Latteria Agricola Primavera Soc. Coop. Agr.\Str. Barco, 3, 46010 Marcaria MN\\0376 969093\\MN\
Iris Societa Cooperativa Agricola\Cascina Regona, 1, 26030 Calvatone CR\http://www.iriscoop.bio/\0375 97115\\CR\
Santangiolina Latte Fattorie Lombarde Soc.Agr. Cooperativa\Via Avis, 134, 46049 Volta Mantovana MN\http://www.santangiolina.com/\0376 83404\\MN\
Elite Formaggi Srl\Via Sardegna, 69, 46041 Asola MN\\0376 720980\\MN\
Valcolatte\Via Firenze, 16, 29010 Valconasso PC\https://valcolatte.it/\0523 519043\\PC\
Latteria Agricola Marzette Soc. Coop. (S.R.L.)\Strada Comunale Marzette, 14, 46023 Gonzaga MN\\0376 54067\\MN\
Industria Casearia Villa\Localita ' Montagnano, Strada Provinciale di Vigolo, 29014 Castell'Arquato PC\\0523 896293\\PC\
Casearia S.Antonio S.R.L.\106 Via Chiaviche, Pegognaga, MN 46020\\0376 558412\\46020\
Caseificio San Silvestro jj\Via Vittorina Gementi, 58, 46010 Eremo MN\\\\MN\
Caseificio Butteri\Via Scipione Passeri, 193, 43039 Salsomaggiore Terme PR\https://www.caseificiobutteri.it/\0524 570722\info@caseificiobutteri.it\PR\
Latteria Agricola Arrivabene - Soc.Agr.Coop.\Via Segonda, 13, 46025 Poggio Rusco MN\\0386 51206\\MN\
Zarpellon\Via Badia, 36043 Camisano Vicentino VI\http://www.zarpellon.it/\0444 610166\info@zarpellon.it\VI\
Caseificio Dal Pozzolo Srl\Via Roma C., 41, 36043 Camisano Vicentino VI\https://www.granapadano.it/it-it/il-consorzio-di-tutela/i-protagonisti-i-consorziati/caseificio-dal-pozzolo-srl/\0444 610143\caseificiodalpozzolo@virgilio.it goitese@latteriagoitese.it\VI\
Caseificio Sociale Castellazzo\V. Don Primo Mazzolari, 12, 42012 Campagnola Emilia RE\http://www.parmigianoreggianocastellazzo.it/\0522 652862\\RE\
Caseificio La Via Lattea\Via Provinciale per Verdello, 33, 24053 Brignano Gera d'Adda BG\http://www.caseificiolavialattea.it/\0363 817001\info@caseificiolavialattea.it\BG\
Caseificio Taddei srl\Via S. Vitale, 19, 24040 Fornovo San Giovanni BG\https://www.caseificiotaddei.it/\0363 57120\\BG\
QUATTRO PORTONI S.r.l. Societ Agricola\via Crema, 69, 24055 Cologno Al Serio BG\https://www.quattroportoni.it/\035 896507\\BG\
Latteria Sociale di Calvenzano\Largo XXV Aprile, 6, 24040 Calvenzano BG\http://www.latteriacalvenzano.it/\0363 709808\info@latteriacalvenzano.it\BG\
Arrigoni Formaggi\Via Treviglio, 940, 24040 Pagazzano BG\http://www.arrigoniformaggi.it/\0363 031203\\BG\
3 B Latte S.R.L.\Via Cologno, 10, 24053 Brignano Gera d'Adda BG\http://www.3blatte.it/\0363 814581\3blatte@pec.axia.it info@3blatte.it\BG\
Azienda Agricola Guareschi di Mario Guareschi\Str. Canaletto, 2, 43010 Roccabianca PR\https://www.agricolaguareschi.it/\348 560 8215\info@agricolaguareschi.it\PR\
Apl Agri Piacenza Latte\Via Fiorenzuola, 13A, 29016 Cortemaggiore PC\https://www.agripclatte.it/\0523 610171\agripclatte@agripclatte.it\PC\
Consorzio Cooperativo Produttori Latte (Soc.Coop.R.L.)\Via Sante Giulie, 24, 24050 Torre Pallavicina BG\\0363 996523\\BG\
Caseificio Perrella - TuaLat s.r.l.\Via della Siderurgia, 12, 37139 Verona VR\https://www.caseificioperrella.it/\045 851 1035\\VR\
Caseificio Guareschi\Str. Canaletto, 8, 43010 Roccabianca PR\\348 560 8215\\PR\
Caseificio Montauro\Str. delle Berettine, 48A, 43012 Fontanellato PR\https://caseificiomontauro.it/\0524 572151\segreteria@caseificiomontauro.it intersection-observer-polyfill@0.1.0\PR\
Azienda Agricola e Caseificio Consoli Gianluca\Via Lazzaretto, 25038 Rovato BS\http://www.agricolaconsoli.com/\333 446 3200\\BS\
Arrigoni Battista (S.P.A.)\Via Treviglio, 940, 24040 Zona Industriale BG\http://www.arrigoniformaggi.it/\0363 381666\\BG\
Cascina Margherita\Via S.S. Trinit, 14, 26010 Capergnanica CR\https://www.facebook.com/CascinaMargheritaCapergnanica/?ref=aymt_homepage_panel&eid=ARAavbMdYCnk2JPJhxr7M8OykApZOSzUnG02MSm5kQ7nqZ_scLsr22CVqvPrtKoMZ4emNc650Z7PPRar\345 380 5793\\CR\
CRA FORMAGGI ITALIA\Via Monsignor Maruti, 14, 26012 Castelleone CR\http://www.craformaggiitalia.it/\346 610 2210\\CR\
Caseificio F.Lli Paleni Snc Di Paleni Fabrizio & C.\Via Guglielmo Marconi, 39, 24020 Ranica BG\http://www.caseificiopalenigromo.it/punti-vendita/ranica\035 515541\info@caseificiopalenigromo.it caseificiopalenisnc@pec.buffetti.it\BG\
Caseificio Arnoldi Formaggi\Via Rigla, 26, 24010 Ponteranica BG\http://www.arnoldiformaggi.com/\035 572439\\BG\
Caseificio Monaci S.r.l.\Via Roncaglia Entro, 83, 24015 San Giovanni Bianco BG\https://caseificiomonaci.wixsite.com/caseificiomonaci\0345 43593\react@18.2.0 wix-fonts@1.14.0 react-dom@18.2.0\BG\
Casearia Arnoldi Valtaleggio\Via Piazze, 156, 24010 Peghera BG\http://www.arnoldivaltaleggio.it/\0345 47068\\BG\
Caseificio Fratelli Pedretti\Cascinello Valerio, 5, 20087 Robecco Sul Naviglio MI\http://www.pedrettisnc.eu/\02 947 0601\\MI\
Azienda Agricola Val del Fich\Via Cornella, 24010 Ponteranica BG\https://www.facebook.com/aziendaagricolavaldelfich/\346 104 5697\\BG\
Mauer Soc. in Accom. Semplice di Fabio Pozzali e C.\Via Brescia, 126, 26013 Crema CR\http://www.granamore.it/\0373 256897\\CR\
Azienda Agricola Casali\Via Castello,17, Monte di Nese BG\http://aziendaagricolacasali.blogspot.it/\339 298 5001\\BG\
Azienda Agricola Fratelli Facchi\Via Sonzini e Moioli, 14, 28047 Oleggio NO\http://aziendaagricolafacchi.it/\0321 992684\188727-facchi.oleggio@pec.coldiretti.it\NO\
Cascina Gabana - Formaggi di capra\Via Casirate, SNC, 20062 Cascine San Pietro MI\https://www.cascinagabana.it/\338 115 9412\info@cascinagabana.it\MI\
La Bottega della Mozzarella\Via S. Giovanna D'Arco, 111, 20099 Sesto San Giovanni MI\\333 819 7185\\MI\
Caseificio La Murgia Srl\Via Silvio Pellico, 7, 20099 Sesto San Giovanni MI\http://www.caseificiolamurgia.it/dove_siamo.php\02 2247 3707\info@caseificiolamurgia.it\MI\
Azienda Agricola C Morone\Via Sottocamorone, 13, 24012 Val Brembilla BG\http://www.agricolacamorone.it/\347 018 6470\\BG\
Azienda agricola Cascina Tilde\Str. per la Madonna d'Erbia, 24020 Casnigo BG\\345 837 2103\\BG\
Caseificio Scoca Di Scoca Michele\16 v. Varalli, Codogno, Lo 26845\\340 223 0854\\26845\
Caseificio Casanova\Strada Comunale Boceto Inferiore, 191, 29010 Besenzone PC\\0523 830203\\PC\
Caseificio Sociale La Motta Societ Agricola Cooperativa\Via Marchionale, 9, 46040 Motta MN\\0376 650136\\MN\
Latteria Sociale Cooperativa Frescarolese(S.R.L.)\Strada Comunale di Frescarolo, 73, 43011 Busseto PR\\0524 97609\\PR\
Locanda Degli Artisti\Via XXV Aprile, 131, 26030 Cappella de' Picenardi CR\http://www.locandadegliartisti.it/\0372 835576\info@locandadegliartisti.it\CR\
Caseificio Sociale Zibello\Via Del Cappelletto, Polesine Parmense, PR 43010\\0524 99614\\43010\
San Vitale di Pellegrini Gerolamo & C. Sas\Via Maccagnere, 10, 25020 Seniga BS\http://www.caseificiosanvitale.it/\030 995 5125\info@caseificiosanvitale.it\BS\
Pratichiera Azienda Agricola e Caseificio\Via Provinciale per Busseto, 56A, 43010 Fontevivo PR\http://www.pratichiera.com/\0521 618116\info@pratichiera.com\PR\
Caseificio Caprice S.R.L.\Via Alcide de Gasperi, 39, 27057 Varzi PV\http://www.caseificiocaprice.it/\0383 52794\caseificiocapricesrl@tiscali.it\PV\
Caseificio Sociale Coduro\Via Coduro, 9, 43036 Fidenza PR\https://caseificiocoduro3232.it/\333 441 3971\\PR\
Latteria Agricola Venera Vecchia Soc. Agr. Coop.\Via Bondeno di Roncore, 36, 46023 Gonzaga MN\https://www.veneravecchia.com/\370 158 9119\info@veneravecchia.com\MN\
Caseificio Rozzi Giuseppe Sas\Strada Albareto, 146, 43012 Fontanellato PR\https://www.parmigianoreggiano.it/caseifici/caseificio-rozzi-giuseppe.aspx\0521 821227\apr@parmigianoreggiano.it\PR\
Caseificio Casearia Castelli\43056 San Polo I PR\\\\PR\
CASEIFICIO F.LLI CAVANNA S.R.L.\Via Verdi, 7, 27055 Rivanazzano Terme PV\http://www.caseificiocavanna.it/\0383 91406\\PV\
Mozzart Caseificio e caff\Via Fabio Filzi, 16, 26027 Rivolta d'Adda CR\\0363 708259\\CR\
Caseificio Salaris Snc di Salaris R.M.\Via Monviso, 42, 20861 Brugherio MB\http://www.caseificiosalaris.it/\039 870754\\MB\
Caseificio Latini srl\Via Brescia, 51, 24064 Grumello del Monte BG\https://www.latiniformaggi.it/\035 830458\latini@latiniformaggi.it\BG\
Societ agricola Mi-Fo di Gualina Federica & C. S.S.\Via Sergnano, 7, 26010 Capralba CR\\0373 450668\\CR\
Caseificio La Contadina Di Naclerio Angelo\Via Cesare Cant, 05, 22063 Cant CO\\031 709963\\CO\
Latticini Di Gregorio Caseificio Di Di Gregorio Vi\Via Alessandro Volta, 134, 21047 Saronno VA\\02 962 1140\\VA\
Caseificio Vitagliano - Mozzarella di Bufala\Via Adda, 32, 20900 Monza MB\https://www.facebook.com/labufala.emigrante\039 940 2217\\MB\
caseificio bagnolese sede di Casalromano\46040 Casalromano MN\\\\MN\
Belometti S.R.L.\Via Roma, 186, 24064 Grumello del Monte BG\http://belometti.it/\035 442 0538\info@belometti.it donate@opencart.com\BG\
Compagnia Lattiero Casearia s.r.l.\Via Roccafranca, 16b, 25030 Roccafranca BS\http://www.clcweb.it/\030 709 0203\clc@clcweb.it\BS\
Casearia Castelli\S.da Provinciale ex S.da Statale 596 dei Cairoli, 21, 27020 Carbonara al Ticino PV\https://castelligroup.com/\0382 405152\info@castelli1892.com\PV\
Caseificio Sociale di CARPENEDOLO\Via  Settembre, 235, 25013 Carpenedolo BS\\\\BS\
Caseificio Paleni di Casazza (BG) - Produzione e vendita formaggi tipici prodotti con latte di zona montana di alta qualit\Via S. Lorenzo in Cavellas, 2, 24060 Casazza BG\http://www.caseificiopaleni.it/\035 813033\info@caseificiopaleni.com\BG\
Ferrari Giovanni Industria Casearia Spa\SP107, 26816 Ossago Lodigiano LO\https://www.ferrariformaggi.it/\0371 2851\\LO\
Ghidetti s.r.l.\Piazza Martiri Della Liberta, 11, 26011 Casalbuttano ed Uniti CR\\0374 361800\\CR\
