Panificio Pasticceria Spanazzi\Via Roma, 131, 40052 Baricella BO\https://www.panificiopasticceriaspanazzi.it/\051 879523\spanazzi@libero.it\BO\
Bufala & Passione - Caseificio Le Delizie\Via Toscana, 412a, 40141 Bologna BO\https://www.instagram.com/caseificio.ledelizie/?hl=en\051 659 2918\\BO\
Caseificio Marozzo\44025 Fiscaglia FE\\\\FE\
Azienda Agricola Argazzi\Rotonda Segnatello, 21, 40010 Bentivoglio BO\\349 195 9155\\BO\
Casearia Di Sant'Anna\Via Sparate, 1, 40011 Anzola dell'Emilia BO\http://www.biosantanna.com/\051 739659\\BO\
Caseificio Bazzanese\Via Castello, 573, 40050 Castello di Serravalle BO\http://www.caseificiobazzanese.com/\340 644 3947\latuaemail@email.it info@caseificiobazzanese.com\BO\
Olmi E Centomo Caseificio Anzola dell'Emilia\Via Emilia, 295, 40011 Anzola dell'Emilia BO\http://www.olmiecentomo.it/\051 733658\info@olmiecentomo.it\BO\
Caseificio Comellini\Via Flavio Gioia, 6, 40024 Castel San Pietro Terme BO\http://www.caseificiocomellini.com/\051 941376\\BO\
R.M. Formaggi Di Massaro Raffaele\Via Palazzetti, 22, 40068 San Lazzaro di Savena BO\\051 625 6155\\BO\
Morisi Carlo\Via Saliceto, 40010 Bentivoglio BO\https://facebook.com/Morisifarm\051 891259\\BO\
Caseificio Valsamoggia\Via di Vagno Giuseppe, 1 40053, 40053 Valsamoggia BO\https://caseificiovalsamoggia.it/\051 960334\info@valsamoggia.com\BO\
Caseificio Sant Angelo Di Caretti Dante E C. Snc\Via Imbiani, 7, 40017 San Giovanni in Persiceto BO\\051 824811\\BO\
Azienda Agricola Biologica Bordona\Via Bordona 14, 40020 Casalfiumanese BO\https://www.bordonabiologico.com/\0542 95997\info@bordonabiologico.com\BO\
Caseificio Pinzani S.R.L.\S.P. 52 per Casole d'Elsa, 56048 Loc. Montemiccioli, Volterra PI\https://www.pecorinotoscanodop.it/de/kaesemacher/kaesemacher/granarolo-spa/\0588 35043\info@caseificioilfiorino.it formaggeriatoscana@gmail.com info@caseificiopinzani.com info@caseificiofollonica.com info@caseificiobusti.it pulcinisrl@gmail.com caseificiomatteassisrl@gmail.com info@castelli1892.com direzione@caseificiovaldorcia.com alival@alival.it info@caseificiosorano.it info@fattoriedimaremma.it info@roccatoscanaformaggi.com vendite@forteto.it info@caseificiomanciano.it claudio.seghi@alival.it info@smformaggi.it caseificioranieri@yahoo.it salcis@salcis.it pasquale.putzulu@alival.it qualitaeterritorio@gmail.com caseificio.volterra@granarolo.it info@caseificiomaremma.com\PI\
Caseificio Nicoletta\Via della Collina, 6, 40050 Monterenzio BO\\\\BO\
Caseificio Di Talla\SR 71 Umbro Casentinese Romagnola, 136, 52011 Bibbiena AR\\\\AR\
Campagnola S.r.l.\Via Papa Giovanni XXIII, 14, 40053 Crespellano BO\\051 969020\\BO\
Caseificio Rosola\Via Rosola, 1083, 41059 Verucchia MO\https://caseificiorosola.it/\059 987115\info@caseificiorosola.it info@caseificiorosola.it.\MO\
Azienda Agricola Il Sasso\Via di S. Cresci, 20, 50032 Borgo San Lorenzo FI\https://www.facebook.com/aziendaagricolailsasso/\393 624 8112\\FI\
Caseificio 4 Madonne\Via R. Cartesio, 41, 42122 Bagno RE\https://www.caseificio4madonne.it/?utm_source=google&utm_medium=organic\\\RE\
Azienda Agricola Taglioli\Via Biscie Martella, 1, 40054 Budrio BO\\349 352 1403\\BO\
Spaccanapoli Budrio\Via A. Gramsci, 68, 40054 Budrio BO\http://spaccanapolibudrio.it/\353 325 6139\ferdinandolanciato1@gmail.com\BO\
Mangia La Puglia\Via Creti, 9, 40054 Budrio BO\https://www.mangialapuglia.it/\379 183 7843\\BO\
Caseificio Oratorio San Giorgio Societa Agricola Cooperativa\Via delle Nazioni Unite, 16, 41012 Carpi MO\http://www.caseificiosangiorgio.it/\059 664029\info@caseificiosangiorgio.it\MO\
Naturalmente Laffi\Via Calamone, 8, 40054 Budrio BO\https://www.naturalmentelaffi.eu/\338 247 4785\\BO\
Caseificio Sociale Castellazzo\V. Don Primo Mazzolari, 12, 42012 Campagnola Emilia RE\http://www.parmigianoreggianocastellazzo.it/\0522 652862\\RE\
Latteria Sociale Cavecchia\Str. Cattanea, 66, 42046 Reggiolo RE\\0522 972291\\RE\
Caseificio S. Orsola Di Pilati Riccardo\Via Sant Orsola, 1A, 42015 Correggio RE\\0522 692577\\RE\
Casali\Via Bazzane, 43, 40012 Calderara di Reno BO\https://www.casalilatticini.it/\051 723965\\BO\
famiglia\\\051 577297\\\
Societ Agricola Appennino s.s.\Unnamed Road, 40032, Camugnano BO\\333 326 4626\\BO\
Spaccio Agricolo LAZZARINI s.s.\Via Roma, 40032 Camugnano BO\\320 380 4109\\BO\
Natura di casa Az. Agr.\Localit Boccioni, 118d, 40032 Camugnano BO\\334 501 8919\\BO\
Latteria Lucia Di I Salumi della Cecca Bologna\Via Guglielmo Marconi, 24, 40033 Casalecchio di Reno BO\\339 469 4067\\BO\
Bar Latteria Giorgio Formaggi Vini Birre\Via Porrettana, 56, 40033 Casalecchio di Reno BO\\051 562753\\BO\
Caseificio Lucchesi\Via Cassola, 19, 40053 Valsamoggia BO\http://www.caseificiolucchesi.com/\051 962133\info@caseificiolucchesi.com\BO\
Le Delizie\Via Stalingrado, 27, 40128 Bologna BO\https://www.caseificiobufalaepassione.it/\051 056 2069\cas.ledelizie@gmail.com\BO\
Fattoria San Rocco Negozio Pontecchio Marconi\Via Porrettana, 159, 40037 Sasso Marconi BO\http://www.fattoriasanrocco.it/\327 216 9329\\BO\
Casearia Di Daniela Solito E C. Snc\Via Saragozza, 189, 40135 Bologna BO\\\\BO\
4 Madonne Caseificio dell'Emilia\Via Stazione, 472, 40037 Sasso Marconi BO\https://www.caseificio4madonne.it/\051 670 6245\\BO\
Caseificio Sociale Della Croce Societa' Agricola Cooperativa\Via Benedello, 3, 41026 Pavullo nel Frignano MO\http://www.caseificiditalia.it/caseifici/scheda/modena-pavullo-nel-frignano/caseificio-sociale-della-croce-societa--agricola-cooperativa/944\0536 22242\\MO\
COOPERATIVA CASEARIA VAL TIEPIDO S.c.a.\Via Montanara, 5, 41053 Maranello MO\\0536 940041\\MO\
Caseificio Valnirano\Via Nirano II Tronco, Fiorano Modenese, MO 41042\\0536 843838\\41042\
Azienda Agricola Casenzi\Casenzi, 52018 Castel San Niccol AR\https://www.facebook.com/profile.php?id=100090402035969\0575 555097\\AR\
Caseificio LOro di Bufala\Via dei Carrettieri, 15, 41013 Castelfranco Emilia MO\https://caseificiolorodibufala.com/\059 872 7167\\MO\
Caseificio S. Pietro in RioTorto\Via Giardini Sud, 2451, 41028 Serramazzoni MO\\0536 954706\\MO\
Albalat castelfranco emilia\Via Larga, 41013 Castelfranco Emilia MO\\\\MO\
Caseificio L'Oro di Bufala di Smaldone Luciano\Via dei Carrettieri, 15, 41013 Castelfranco Emilia MO\\389 654 3788\\MO\
Caseificio Santa Lucia\Via per Vesale, 141, 41029 Sestola MO\http://www.caseificiosantaluciasestola.it/\0536 67161\labottegamontanara@libero.it\MO\
Coop Casearia Castelnovese\Via Cavidole, 6, 41051 Castelnuovo Rangone MO\http://www.coopcastelnovese.it/\059 535364\\MO\
Loc. Rovina FATTORIA LA PULCINA\SP52, 40030, 40030 Castel di Casio BO\\340 562 5371\\BO\
Caseificio Sociale San Pietro Societa Agricola Cooperativa\Via Benedello, 34, 41026 Benedello MO\\0536 20145\\MO\
Caseificio Sociale S. Pietro E Paolo Societa' Agricola Cooperativa\Via Gaiato, 180, 41026 Gaiato MO\\0536 42087\\MO\
Caseificio Sociale Casello\Via Provinciale, 101A, 41025 Montecreto MO\http://www.caseificiocasello.it/\0536 65149\coop.cas.casello@gmail.com\MO\
Caseificio Aziendale Podere Forca\Via Forca, 1256b, 40060 Valsamoggia BO\http://www.podereforca.it/\345 975 8812\Emailinfo@podereforca.it info@podereforca.it\BO\
Societa' Agricola Caseificio Poggio Castro Srl\Via Giardini, 32, 41026 Pavullo Nel Frignano MO\http://www.poggiocastro.com/\0536 23963\\MO\
Latteria Sociale Casale Di Bismantova\42035, Via Casale, 10, 42035 Castelnovo ne' Monti RE\http://www.latteriabismantova.it/\0522 812069\info@latteriabismantova.it\RE\
Salumificio Capelli\Via Stradone, 13A, 40023 Castel Guelfo di Bologna BO\http://www.salumificiocapelli.it/\0542 53218\\BO\
Azienda Agricola Buscaroli\Via Casona, 9, 40023 Castel Guelfo di Bologna BO\http://www.buscaroli.com/\347 224 0660\massimobuscaroli@hotmail.com\BO\
Distributore Fattoria S.Rocco\Via Ugo La Malfa, 25, 40013 Castel Maggiore BO\http://www.fattoriasanrocco.it/\\\BO\
Centrale del latte Granarolo (BO)\Via Cadriano, 272, 40127 Bologna BO\\\\BO\
Caseificio le Delizie\Via della Repubblica, 40, 40068 San Lazzaro di Savena BO\http://www.caseificiobufalaepassione.it/\051 498 5747\cas.ledelizie@gmail.com\BO\
Ravaglia Formaggi S.A.S. Di Ravaglia R. E Ravaglia M.\Str. Vignolese, 1126, 41126 Modena MO\\059 465055\\MO\
Il caseificio vegano di Barbara Ferrante\Via Goffredo Mameli, 1, 40017 San Giovanni in Persiceto BO\https://www.facebook.com/caseificiobarbaravegana\339 755 8988\\BO\
Caseificio San Simone S.R.L\Via Federico Garcia Lorca, 18, 42122 Reggio Emilia RE\http://www.caseificiosansimone.com/\0522 340129\info@caseificiosansimone.com caseificiosansimone@legalmail.it\RE\
Fattoria Lama Grande\Via Castello, 24, 40037 Sasso Marconi BO\https://www.facebook.com/fattorialama/\349 773 2576\\BO\
Caseificio San Pietro Valparma Societ Agricola Cooperativa\Via Donatori di Sangue, 49, 43124 Vigatto PR\http://caseificiosanpietrovalparma.it/\0521 639070\sanpietrosca@pec.it\PR\
Caseificio Sociale Di Neviano Degli Arduini Soc.Agr.Coop\131 Localita' Laurano, Neviano Degli Arduini, PR 43024\http://www.caseificioneviano.it/\0521 843233\\43024\
Caseificio Sociale S.Giovanni Battista\2 Localita' Antreola, Antreola, PR 43024\\0521 846209\\43024\
Caseificio San Cassiano\Str. S. Cassiano, 9, 43024 Ariolla PR\\334 995 4819\\PR\
Albalat S.C.A.\Strada Cavetto Gherardo, 3, 41012 Carpi MO\\059 629617\\MO\
Casa Del Formaggio\Piazza Libert, 40035 Castiglione dei Pepoli BO\\0534 92588\\BO\
Fattoria Ca' di Fatino\Via Nazionale Sud, 112, 40035 Castiglione dei Pepoli BO\https://www.cadifatino.com/en\0534 91801\\BO\
Caseificio Sociale Roncoscaglia Societa' Agricola Cooperativa\Via Statale per Roncoscaglia, 78, 41029 Roncoscaglia MO\http://www.roncoscaglia.it/\0536 62099\contatti@roncoscaglia.it\MO\
Latteria Sociale S. Pietro\Loc. Valestra, Via Malpasso, 1, 42033 Carpineti RE\http://www.latteriadivalestra.it/\0522 893514\\RE\
Caseificio Contipelli Di Malatesta Raffaello Ottavio E C Snc\Localita' Biubbi, Pieve Fosciana, LU 55036\\0583 666850\\55036\
Caseificio Bio Reggiani\Via Francesco Baracca, 6a, 41013 Castelfranco Emilia MO\https://www.bioreggiani.com/\388 823 1628\shop@bioreggiani.com\MO\
Il Casaro\Via di Mezzo Levante, 2027, 40014 Crevalcore BO\\051 982890\\BO\
Caseificio Serafini Giovanni e Duilio S.S.\n, Via Pioppi, 26, 41015 Nonantola MO\\339 860 4074\\MO\
Gruppo Caretti\Via Imbiani, 7, 40017 San Giovanni in Persiceto BO\\051 824811\\BO\
4 Madonne Caseificio dell'Emilia Soc. Coop. Agricola\Via Nazionale, 37, 41030 Sorbara MO\https://www.caseificio4madonne.it/\059 902295\\MO\
Salzano Rita\Via Zenzalose, 7, 41051 Montale MO\\059 531356\\MO\
Latteria Agricola Arrivabene - Soc.Agr.Coop.\Via Segonda, 13, 46025 Poggio Rusco MN\\0386 51206\\MN\
Parmigrana S.R.L.\Viale Pompeo Coppini, 13, 46024 Moglia MN\\0376 599658\\MN\
Forno la Madia di Campioni Christian  Forno artigianale per prodotti dolci e salati  Bologna  Crevalcore\Via Sant'Agata, 84, 40014 Crevalcore BO\https://www.fornolamadia.it/\051 680 0209\champs@alice.it\BO\
Caseificio Razionale Novese S.C.A.\Via Provinciale Mantova, 73, 41016 Novi di Modena MO\http://www.caseificiorazionalenovese.it/\059 670094\shop@caseificiorazionalenovese.it info@caseificiorazionalenovese.it\MO\
Panificio F.Lli Dallacasa Edgardo & Graziano\Via XX Settembre, 6, 40060 Dozza BO\\0542 678316\\BO\
Caseificio di Gavasseto e Roncadella\Via Carlo Forlanini, 2, 42122 Roncadella RE\https://www.gavassetoeroncadella.it/\0522 340250\\RE\
Caseificio Sociale S. Pietro\Via per Montegibbio, 165, 41049 Sassuolo MO\http://caseificiosanpietro.it/\0536 872807\info@caseificiosanpietro.it\MO\
Caseificio Il Boiardo\Via delle Scuole, 5, 42019 Pratissolo RE\http://www.caseificioboiardo.it/\0522 767145\\RE\
Societ agricola Caboi Claudia e figli\Via Buffadosso, 2, 40025 Fontanelice BO\https://societ-agricola-caboi-claudia-e-figli.italiadestinazioni.top/\334 944 9642\\BO\
Zuffa Gabriele\Via Montanara Levante, 11, 40025 Fontanelice BO\\0542 92560\\BO\
Latteria Due Madonne\Via A. Lincoln, 3, 42124 Reggio Emilia RE\http://www.latteriaduemadonne.com/\0522 512151\ordini@latteriaduemadonne.com\RE\
Martinelli Romeo E C. (S.N.C.)\Via Giovanni Don Minzoni, 39, 43015 Noceto PR\https://www.parmigianoreggiano.com/it/caseifici/martinelli-romeo-c/\0521 625232\staff@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it customerservice@parmigianoreggiano.it\PR\
Caseificio Vicini Snc\Str. Brozzoli, 12, 43014 Medesano PR\\0525 421363\\PR\
Latte di Campagna\Str. Farnese, 1, 43010 Fontevivo PR\http://lattedicampagna.com/\331 509 0463\lattedoldi@libero.it\PR\
Caseificio Fattoria Boschiera\\\\\\
I Freschi Srl\\\\\\
L'Angolo della Freschezza\\\\\\
Spaccio Granarolo\\\\\\
Azienda agricola dimondi\\\\\\
Latteria Luisa\\\\\\
Il Bocconcino Imola\\\\\\
Cavallotti Formaggeria Salumeria Gastronomia\\\\\\
Bordona Via Mazzini Imola\\\\\\
Il Trovatore Srl\\\\\\
Prodotti Tipici del Sud\\\\\\
Solaria Societ agricola\Via della Valle, 57, 40050 Loiano BO\\339 382 8062\\BO\
Azienda Agricola La Torre\Via della Valle, 57, 40050 Loiano BO\\339 382 8062\\BO\Solaria Societ agricola
Azienda Agricola Collina\Via della Valle, 57, 40050 Loiano BO\\339 382 8062\\BO\Solaria Societ agricola
Azienda Agricola La Casetta\\\\\\
Caseificio del Cigno S.p.A.\\\\\\
Latteria Sociale Nuova\\\\\\
Casearia Bresciana Ca.Bre (Soc.Coop.R.L.) - Uffici\\\\\\
Caseificio Allegro\\\\\\
Caseificio Sociale (S.R.L.)\\\\\\
Latteria Pizzighettonese Soc. Agricola Coop.\\\\\\
Latteria Vo Grande\\\\\\
Caseificio Chiletti\\\\\\
FATTORIE CREMONA\\\\\\
Gratifico Pasta Fresca\\\\\\
L'Arte della Pasta\\\\\\
Panificio Salomoni\\\\\\
Caseificio Ca' Vecchino\\\\\\
