Latteria Sociale La Collina\Via Generale Reverberi, 3B 4, 42010 Toano RE\https://latterialacollina.com/\0522 805522\info@latterialacollina.com\RE\
Latteria Sociale S.Giorgio (Soc.Coop.R.L.)\Via Mulino di Cortogno, 20, 42034 Casina RE\https://www.parmigianoreggianosangiorgio.it/\339 570 5573\info@parmigianoreggianosangiorgio.it info@parmigianoreggianosangiorgio.it.\RE\
Latteria Sociale Casale Di Bismantova\42035, Via Casale, 10, 42035 Castelnovo ne' Monti RE\http://www.latteriabismantova.it/\0522 812069\info@latteriabismantova.it\RE\
Latteria Sociale Molinazza\Via Canale, 54, 42013 Casalgrande RE\http://www.latteriasocialemolinazza.it/\0522 840114\info@latteriasocialemolinazza.it\RE\
Cavazza s.r.l.\Via Barcaroli, 42014 Castellarano RE\https://www.cavazzasrl.it/\0536 850035\cropped-Cavazza-logo-icon@4x-192x192.png cropped-Cavazza-logo-icon@4x-270x270.png cropped-Cavazza-logo-icon@4x-180x180.png cropped-Cavazza-logo-icon@4x-32x32.png\RE\
Caseificio Sociale S. Pietro\Via per Montegibbio, 165, 41049 Sassuolo MO\http://caseificiosanpietro.it/\0536 872807\info@caseificiosanpietro.it\MO\
Azienda Agricola Calcinara\42031 Baiso RE\\\\RE\
Latteria Sociale Tabiano\Via delle Piane, 1, 42030 Viano RE\https://www.facebook.com/latteriaditabiano/?ref=br_rs\0522 988239\\RE\
Cooperativa Casearia San Lorenzo Soc.Coop.R.L.\Via Torre, 409, 41048 Prignano Sulla Secchia MO\http://www.caseificiosanlorenzo.it/\0536 894681\esempio@mail.com\MO\
Sae - antico caseificio valle del secchia\Via XXV Aprile, 50, 42013 Casalgrande RE\\0522 840096\\RE\
Caseificio del Parco\Via Val Lonza, 4a, 42032 Ramiseto - Ventasso RE\http://caseificiodelparco.it/\0522 817108\info@caseificiodelparco.it mildhill@qodeinteractive.com\RE\
Latteria Sociale Nuova\Via Vittorio Veneto, 4, 42021 Bibbiano RE\http://latteriasocialenuova.it/\0522 882448\\RE\
Latteria Sociale Moderna Soc Coop.Va Agricola\Via Angelo Secchi, 77, 42020 Corniano RE\http://latteriasocialemoderna.it/\0522 882436\info@latteriamoderna.it\RE\
Casearia F.lli Dotti & La Ginestra\Via Spallanzani Lazzaro, 89, 42021 Barco RE\http://www.caseariadotti.com/\0522 875025\info@caseariadotti.com\RE\
Corniano S.r.l.\Via Angelo Secchi, 10i7, 42021 Bibbiano RE\http://www.primocorniano.it/\0522 882055\info@primocorniano.it\RE\
Latteria Sociale Coop.Centro Ghiardo (Soc.Coop.R.L.)\Via Monte Santo, 42021 Ghiardo RE\\\\RE\
Latteria Sociale Paverazzi\Latteria Sociale Paverazzi, Via Piave, 6, 42021 Barco, Bibbiano RE\https://paverazzi.com/\0522 871150\info@paverazzi.com\RE\
St Italy Srl\42021 Bibbiano RE\\\\RE\
Caseificio - Parmigiano Reggiano - Societ Agricola Saliceto\Via Toscanini, 3, 43037 Mulazzano Ponte PR\https://www.parmigianoreggianosaliceto.it/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button\0521 857193\\PR\
Caseificio San Bernardino di Caramaschi Mario e c. S.N.C.\Via Stanislao Solari, 119, 43022 Tortiano PR\http://www.caseificiosanbernardino.it/\0521 686469\caseificiosanbernardino@gmail.com\PR\
Latteria Sociale S.Stefano Societa Cooperativa Agricola, Basilicagoiano\Via Parma, 78Ter, 43022 Basilicagoiano PR\http://www.latteriasantostefano.it/\0521 657615\santostefano@parmapec.com info@latteriasantostefano.it santostefanolatteria@gmail.com\PR\
Societa Agricola Villa Aiola Spa\Str. Aiola, 17, 42027 Montecchio Emilia RE\http://www.villaaiola.it/\0522 871101\\RE\
Caseificio Basilica Nova\Via Argini Sud, 27, 43022 Montechiarugolo PR\\0521 681292\\PR\
Latteria VALLE s.c.a.\Via Cantonazzo, 1, 42025 Cavriago RE\http://www.latteriavalle.com/\0522 575213\latteriavalle@gmail.com\RE\
Antica Corte delle Vacche Rosse\Via Piave, 23, 42021 Bibbiano RE\http://www.isaporidellevaccherosse.com/\0522 946569\info@isaporidellevaccherosse.com\RE\
Caseificio di Ferrarini Silvestro & C. Snc\Via Solari, 77, 43022 Tortiano PR\https://www.ferrariniebonetti.com/\0521 686455\605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com react@18.2.0 lodash@4.17.21 focus-within-polyfill@5.0.9 8c4075d5481d476e945486754f783364@sentry.io ferrarinibonetti@libero.it react-dom@18.2.0 core-js-bundle@3.2.1\PR\
A.M. Formaggi\Via IV Novembre, 911, 42022 Boretto RE\https://amformaggi.it/\0522 965378\john.smith@example.com info@amformaggi.it\RE\
Latteria Sociale San Bartolomeo S.C.R.L.\Via Parma, 208, 42028 Poviglio RE\\0522 680501\\RE\
Caseificio & Salumificio Mainini\Via Galileo Galilei, 14, 46019 Viadana MN\http://www.caseificiomainini.it/\0375 82439\\MN\
Bertoni S.R.L. Parmigiano Reggiano\Via Circonvallazione Ovest, 20, 42045 Luzzara RE\https://www.bertoniformaggi.it/\0522 976339\info@bertoniformaggi.it\RE\
Latteria San Girolamo\Via Peroggio, 81, 42016 Guastalla RE\https://www.latteriasocialesangirolamo.it/\0522 820173\\RE\
Latteria Mortaretta F.Lli Ballesini Nedo E Alessandro S.R.L.\Str. Cattanea, 66, 42046 Reggiolo RE\http://www.latteriamortaretta.it/\0522 972006\info@latteriamortaretta.it info@latteriamortaretta.com\RE\
Latteria Lora\Via 25 Aprile, 24, 42040 Campegine RE\\0522 677529\\RE\
Caseificio Bertelli\Via A. Alberici, 53, 42024 Meletole RE\https://www.ilcasaro.com/chi-siamo/\0522 685138\thomas@ilcasaro.com info@ilcasaro.com paola@ilcasaro.com info@pec.ilcasaro.com\RE\
Pagliarini Daniela\Via Gruara, 99, 42028 Poviglio RE\\0522 969286\\RE\
Caseificio Soc. Coop. Gruppo Tirelli\Via Pelosa, 18, 42016 San Rocco RE\https://www.fondopossioncella.com/\0522 831136\possioncellashop@gmail.com\RE\
Caseificio Sociale Castellazzo\V. Don Primo Mazzolari, 12, 42012 Campagnola Emilia RE\http://www.parmigianoreggianocastellazzo.it/\0522 652862\\RE\
Caseifico Bragazzi Paolo Alpino\A, Via Oreste Mortarotti, 5, 43123 Parma PR\\0521 645903\\PR\
Caseificio Agricolo del Milanello Terre di Canossa\Via Milanello, 1, 42040 Campegine RE\http://www.milanello.it/\0522 672215\info@257.it\RE\
Caseificio Bio Reggiani\Via Francesco Baracca, 6a, 41013 Castelfranco Emilia MO\https://www.bioreggiani.com/\388 823 1628\shop@bioreggiani.com\MO\
Martinelli Romeo E C. (S.N.C.)\Via Giovanni Don Minzoni, 39, 43015 Noceto PR\https://www.parmigianoreggiano.com/it/caseifici/martinelli-romeo-c/\0521 625232\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
Caseificio Barani G&G Snc\Strada Budellungo 139, Str. Bassa Nuova, 1, 43123 Parma PR\\0521 645595\\PR\
4 Madonne Caseificio dell'Emilia Soc. Coop. Agricola\Via Nazionale, 37, 41030 Sorbara MO\https://www.caseificio4madonne.it/\059 902295\\MO\
Pratichiera Azienda Agricola e Caseificio\Via Provinciale per Busseto, 56A, 43010 Fontevivo PR\http://www.pratichiera.com/\0521 618116\info@pratichiera.com commerciale@pratichiera.com\PR\Sponsorizzato
Caseificio Sociale Bassa Parmense\Str. di Chiozzola in Bogolese, 33Bis, 43058 Sorbolo PR\http://www.caseificiobassaparmense.it/\0521 690528\\PR\
Caseificio 4 Madonne\Via R. Cartesio, 41, 42122 Bagno RE\https://www.caseificio4madonne.it/?utm_source=google&utm_medium=organic\\\RE\
Caseificio San Pier Damiani (Caseificio di Parmigiano Reggiano)\Str. Gazzano, 35 A, 43123 San Prospero PR\https://www.sanpierdamiani.com/\375 572 6640\info@sanpierdamiani.com spedizioni@sanpierdamiani.com\PR\
Caseificio Rozzi Giuseppe Sas\Frazione Albareto, 146, 43012 Fontanellato PR\https://www.parmigianoreggiano.it/caseifici/caseificio-rozzi-giuseppe.aspx\0521 821227\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
Caseificio Santa Caterina Reggio Emilia\Via Giambattista Vico, 60, 42124 Reggio Emilia RE\http://www.caseificiosantacaterina.it/\0522 941393\gardona@alice.it\RE\
Caseificio Sociale S.Salvatore\Via, Strada Sabbiata, 20, 43052 Colorno PR\http://www.caseificiosansalvatore.it/\0521 814240\info@caseificiosansalvatore.it example@domain.com\PR\
Caseificio Rastelli\Via Vittorio Veneto, 1, 43046 Rubbiano PR\https://www.caseificiorastelli.it/\0525 2646\\PR\
Caseificio Sociale Torricella\Via Fondo Villa, Santa Maria Del Piano, PR 43037\http://www.bonat.it/\0521 850300\\43037\
Caseificio Vicini Snc\Str. Brozzoli, 12, 43014 Medesano PR\\0525 421363\\PR\
Cantarelli 1876 S.r.l.\Via Val d'Enza, 45, 42049 Sant'Ilario d'Enza RE\http://www.cantarelli.com/\0522 673005\info@cantarelli.com\RE\
Antico Caseificio Tricolore\Via Gobellino, 231, 42122 Reggio Emilia RE\\\\RE\
Latteria Sociale Nuova Lago Razza Soc.Coop. Agricola\Via Razza Lago, 2, 42040 Campegine RE\http://www.latterialagorazza.it/\0522 679307\lagorazza@gmail.com\RE\
Societa Agricola Codeluppi Bruno S.S.\Via Giovanni Amendola, 88, 42040 Campegine RE\\0522 677756\\RE\
Azienda Agricola Cantarelli Claudia\Viottolo Fontana, 2, 42040 Campegine RE\http://www.paginegialle.it/aziendaagricolacantarelli\333 375 8609\pressarea@italiaonline.it cla.cantarelli@gmail.com italiaonline@pec-italiaonline.it ufficio.societario@italiaonline.it acquisti@italiaonline.it info@italiaonline.it\RE\
Latteria Sociale Case Cocconi\Via Fornace, 6, 42040 Case Cocconi RE\\0522 677490\\RE\
Latteria Sociale Selvapiana Canossa - Caseificio di Montagna\Localita' Selvapiana, 72, 42026 Canossa RE\https://www.collinedicanossa.it/caseificio/\0522 878512\info@dalter.it app632@apps.aicod.it\RE\
Latteria Sociale Garfagnolo\Via Garfagnolo, 8, 42035 Monteduro RE\http://www.latteriagarfagnolo.it/\0522 594365\latteria.garfagnolo@gmail.com\RE\
Grana D'oro Vacche Rosse\Strada Neida, 10, 42025 Cavriago RE\http://www.granadoro.it/\0522 370782\info@granadoro.it\RE\
Latteria Sociale del Cigarello\Via S. Martino, 3, 42033 Carpineti RE\http://www.latteriacigarello.com/\0522 816560\\RE\
Latteria Sociale Migliara\Localita' Rovetto, Casina, Re 42034, 42033 Carpineti RE\\0522 609303\\RE\
Latteria Sociale Cagnola\Via Casino, 36, 42035 Casino RE\http://www.latteriacagnola.it/\0522 613321\\RE\
Cavazza Formaggi\Via Giovanni Cimabue, 43, 42014 Castellarano RE\https://www.cavazzasrl.it/\0536 850035\cropped-Cavazza-logo-icon@4x-192x192.png cropped-Cavazza-logo-icon@4x-270x270.png cropped-Cavazza-logo-icon@4x-180x180.png cropped-Cavazza-logo-icon@4x-32x32.png\RE\
Latteria Sociale\Via S. Antonio, 1, 36033 Castelnovo VI\\0444 975128\\VI\
Gema Magazzini Generali Spa\Via Limido, 24, 42024 Castelnovo di Sotto RE\https://www.gemabpv.it/\0522 688155\\RE\
Latteria Sociale Carnola\Via Carnola, 34, 42035 Castelnovo ne' Monti RE\http://www.caseificiocarnola.it/\0522 812396\\RE\
Latteria Sociale Del Fornacione Societa'Cooperativa Agricola\Via Fornacione, 42038 Felina RE\http://www.fornacione.it/\0522 814401\info@fornacione.it\RE\
Casa del Formaggio di Bruni Gian Paolo\Piazza Martiri della Liberta', 11, 42035 Castelnovo ne' Monti RE\\349 585 2703\\RE\
Coop Casearia Castelnovese\Via Cavidole, 6, 41051 Castelnuovo Rangone MO\http://www.coopcastelnovese.it/\059 535364\\MO\
Pascoli Alti\SP9, 1, 42035 Castelnovo ne' Monti RE\https://www.caseificiopascolialti.it/\0522 818159\pascolialti57@gmail.com\RE\
Bernardi Silvano\Via dei Quercioli, 8, 42025 Cavriago RE\\0522 575368\\RE\
Nuova 2000\Via dei Quercioli, 8, 42025 Cavriago RE\\\\RE\
Latteria Sociale La Famigliare\Via S. Prospero, 17, 42015 Correggio RE\https://www.caseificio4madonne.it/blog-ed-eventi/articolo/la-famigliare-nuova-incorporazione\0522 692977\\RE\
Latteria Sociale Nuova Mandrio\Via Mandrio, 48, 42015 Correggio RE\https://www.latterianuovamandrio.it/\0522 699497\support@latterianuovamandrio.it info@latterianuovamandrio.it\RE\
Caseificio S. Orsola Di Pilati Riccardo\Via Sant Orsola, 1A, 42015 Correggio RE\\0522 692577\\RE\
Caseificio Oratorio San Giorgio Societa Agricola Cooperativa\Via delle Nazioni Unite, 16, 41012 Carpi MO\http://www.caseificiosangiorgio.it/\059 664029\info@caseificiosangiorgio.it\MO\
CASEARIA CROCETTA SOC.COOP.AGR.\Via Mandrio, 13, 42015 Correggio RE\\338 189 6013\\RE\
Magazzini Emiliani Stagionatura Formaggi (S.R.L.)\Via Motta, 9, 42042 Fabbrico RE\\0522 665725\\RE\
Le Specialita Di Arianna\Via Giacomo Matteotti, 61, 42042 Fabbrico RE\\0522 660546\\RE\
Societa' Agricola DallAglio\Via R. Setti, 24, 42043 Gattatico RE\http://dallaglio-farm.com/\329 364 7799\info@dallaglio-farm.com 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com c183baa23371454f99f417f6616b724d@sentry.wixpress.com 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com lodash@4.17.21 focus-within-polyfill@5.0.9 INFO@DALLAGLIO-FARM.COM react@18.2.0 react-dom@18.2.0 dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com core-js-bundle@3.2.1\RE\
Fallini Formaggi Srl\Via Giuseppe Verdi, 16, 42043 Gattatico RE\http://www.falliniformaggi.it/\0522 908824\\RE\
Azienda Agricola Baiocchi\Via L. Cadorna, 6, 42043 Praticello di Gattatico RE\http://www.aziendaagricolabaiocchi.it/\0522 678320\enrico@aziendaagricolabaiocchi.it\RE\
Latteria Sociale Cornocchio\29 Strada Per Calerno, Montecchio Emilia, Re 42027\\0522 871138\\42027\
Caseificio Montauro\Str. delle Berettine, 48A, 43012 Fontanellato PR\https://caseificiomontauro.it/\0524 572151\segreteria@caseificiomontauro.it intersection-observer-polyfill@0.1.0 amministrazione@caseificiomontauro.it\PR\
ilcalernese di speroni giampaolo\Via Razza 12 Calerno Sant'Ilario D'enza Reggio Emilia, 42049 Calerno RE\http://www.ilcalernese.com/\329 280 9999\\RE\
Casearia Corradi (S.N.C.)\Via Trieste, 1, 43015 Noceto PR\http://www.caseariacorradi.com/\0521 625309\\PR\
Latteria Di Campogalliano Societa Cooperativa Agricola\Via Reggio, 1, 41011 Campogalliano MO\http://www.latteriadicampogalliano.it/dove_siamo.html\059 526517\latteriadicampogalliano@gmail.com\MO\
Caseificio Antica Corte\Via Emilio Lepido, 291, 43122 Parma PR\https://www.parmigianoreggiano.com/it/caseifici/caseificio-antica-corte/\0521 645148\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\PR\
Latteria Sociale Caseificio Di Beduzzo\val parma 196, 43021 Beduzzo-la Strada PR\https://www.parmigianoreggiano.com/it/caseifici/latteria-soc-di-beduzzo-inferiore/\0521 887488\consorzio@pec.parmigianoreggiano.it staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it caseificiobeduzzo21@gmail.com\PR\
Latteria Campola\Via Roma Nord, 45, 42030 Vezzano sul Crostolo RE\https://www.latterialacampola.it/\0522 606303\info@latterialacampola.it\RE\
Caseificio Ugolotti\Via Marco Emilio Lepido, 72, 43122 Parma PR\https://caseificiougolotti.com/?utm_source=GBP+&utm_medium=info&utm_campaign=site\0521 486769\caseificiougolotti@gmail.com\PR\
Latteria Sociale S.Giovanni Della Fossa\Str. Levata, 10, 42017 Novellara RE\https://www.latteriasocialesangiovanni.it/\0522 657165\info@latteriasangiovanni.com\RE\
Ugoletti Giuliano\Via Roma Nord, 45, 42030 Vezzano sul Crostolo RE\https://www.latterialacampola.it/\0522 606303\info@latterialacampola.it\RE\
Agricola Giansanti Di Muzio\Strada Provinciale Traversetolo, 228, 43123 Parma PR\http://www.giansantidimuzio.it/\0521 641155\\PR\
Caseificio Sociale Coduro\Via Coduro, 9, 43036 Fidenza PR\\333 441 3971\\PR\
Caseificio Chiletti\Strada Albareto, 792, 41122 Albareto MO\https://www.chiletti.net/\059 842315\caseificio@chiletti.net\MO\
La Ciervo Mozzarella Di Bufala Snc\Via Fratelli Pietro e Alessandro Verri, 18, 42124 Reggio nell'Emilia RE\\0522 942431\\RE\
Latteria Sociale Cavecchia\Str. Cattanea, 66, 42046 Reggiolo RE\\0522 972291\\RE\
Latteria Sociale Tullia\Via Tullie, 10, 42047 Rolo RE\http://www.latteriatullia.it/\0522 666190\info@venditaparmigiano.it info@latteriatullia.it\RE\
Manfredini Fratelli (S.N.C.)\42045 Corghe RE\\0522 977465\\RE\
ROSSI f.lli srl\Via Mandrio, 18, 42010 Rio Saliceto RE\http://www.rossifratelli.net/\0522 699700\info@rossifratelli.net\RE\
Societ Agricola IL CANTONE \Via Cantone, 5 42016, Guastalla RE\http://www.ilcantonevaccherosse.it/\0522 219765\\RE\
Latteria Sociale Benatta\Via Porta Murata, 54, 42016 Guastalla RE\https://www.latteriasocialesangirolamo.it/\0522 825194\\RE\
Caseificio Risorta\Via Negre, 73, 42045 Luzzara RE\\0522 820187\\RE\
Avanzi Giuseppe\Via G. Mazzini, 78, 42027 Montecchio Emilia RE\\0522 864109\\RE\
Associazione Culturale Caseificio la Rosa\Via Romana, 2001, 42028 Poviglio RE\http://www.caseificiolarosa.org/\\22E@44.872979 info@caseificiolarosa.org\RE\
Societ Cooperativa Agricola Quattro Castella\Edmondo De Amicis, 62, 42020 Quattro Castella RE\https://agricolaquattrocastella.it/\366 546 0030\\RE\
Stagionatura Quattro Castella s.r.l.\Via Giuseppe Mazzini, 16, 42020 Quattro Castella RE\http://www.stagionaturaquattrocastella.it/\0522 887183\molinoronzoni@gmail.com\RE\
I Sapori delle Vacche Rosse - formaggio e latticini delle Vacche Rosse\Via Giambattista Vico, 114, 42124 Reggio nell'Emilia RE\http://www.isaporidellevaccherosse.com/\0522 946569\info@isaporidellevaccherosse.com\RE\
San Lucio (S.R.L.)\Via Resti, 8, 42121 Reggio Emilia RE\\0522 290918\\RE\
Montanari Formitalia (S.R.L.)\Viale dei Mille, 46, 42121 Reggio Emilia RE\\0522 438376\\RE\
Sapori Mediterranei dei F.lli Alfano S.r.l.\Via Fratelli Cervi, 169IJ, 42124 Reggio nell'Emilia RE\https://www.saporimediterraneialfano.it/\339 892 0676\\RE\
Italcheese S.P.A.\Via J. F.Kennedy, 16, 42124 Reggio Emilia RE\\0522 386611\\RE\
4 Madonne Caseificio dell'Emilia Soc Coop A R L\Via Panaria Bassa, 73, 41030 Solara MO\https://www.caseificio4madonne.it/\059 901608\\MO\
Consorzio del Formaggio Parmigiano Reggiano\Via J. F.Kennedy, 18, 42124 Reggio Emilia RE\http://www.parmigianoreggiano.it/\0522 307741\staff@parmigianoreggiano.it customerservice@parmigianoreggiano.it consorzio@pec.parmigianoreggiano.it\RE\
Caseifici Granterre Spa\Via Polonia, 30-33, 41122 Modena MO\http://www.parmareggio.it/\059 414711\export.caseificispa@granterre.it clienti.caseificispa@granterre.it\MO\
4 Madonne Caseificio dell'Emilia\Str. Lesignana, 130, 41123 Lesignana MO\http://www.caseificio4madonne.it/\059 849468\\MO\
Latteria Agricola Marzette Soc. Coop. (S.R.L.)\Strada Comunale Marzette, 14, 46023 Gonzaga MN\\0376 54067\\MN\
Caseificio Frizza Societa Agricola Cooperativa\Via Birla, 55, 46020 Pegognaga MN\https://www.caseificiofrizza.it/\0376 558419\email@email.it caseificiofrizza@gmail.com\MN\
Caseificio Croce Societa Agricola Cooperativa\Strada Viola Sacca, 35-16, 46020 Pegognaga MN\\0376 558263\\MN\
Ballesini Nedo\Str. Cattanea, 66, 42046 Reggiolo RE\\0522 972471\\RE\
Latteria Agricola Venera Vecchia Soc. Agr. Coop.\Via Bondeno di Roncore, 36, 46023 Gonzaga MN\https://www.veneravecchia.com/\370 158 9119\info@veneravecchia.com\MN\
Bottega del latte\Viale Regina Margherita, 3a, 42046 Reggiolo RE\https://www.fienilnuovo1644.it/\333 186 6395\\RE\
Nuovo Caseificio Fossolese Di Antonicelli Vincenzo & C. Snc\Via Oceano Atlantico, 2, 41012 Fossoli MO\https://www.nuovocaseificiofossolese.com/\059 660282\info@nuovocaseificiofossolese.com\MO\
Caseificio Sociale La Cappelletta\Via G. Matteotti, 80, 41039 San Possidonio MO\http://www.lacappelletta.it/\0535 39084\info@lacappelletta.it lacappelletta@pec.mailcoop.it\MO\
Latteria Mortaretta - Spaccio\Str. Cattanea, 70, 42046 Reggiolo RE\https://latteriamortaretta.it/spaccio/\\info@latteriamortaretta.it info@latteriamortaretta.com spaccio@latteriamortaretta.com\RE\
Latteria Sociale Barchessone\Via Berna, 5, 42046 Brugneto RE\https://www.latteriasocialebarchessone.it/\339 265 1498\\RE\
Rossi Pietro, Ettore e Giorgio Societ Agricola Punto Vendita\Via Mandrio, 10, 42010 Rio Saliceto RE\\0522 649640\\RE\
AllevamentoFattoria - Societ Agricola Saliceto\Via Saliceto e Monticello, 41, 43037 Lesignano de' Bagni PR\https://www.saliceto.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button\0521 857193\\PR\
Antica Formaggeria\Strada Provinciale 413 Romana Sud, 76, 41012 Carpi MO\\059 625 7711\\MO\
Nuova Latteria Fontana\Via Fontana, 12, 42048 Rubiera RE\https://www.latteriafontana.it/\0522 627552\\RE\
La contadina\Via Palmiro Togliatti, 42048 Rubiera RE\http://www.contadina.it/\0522 262716\20info@lacontadina.it info@lacontadina.it\RE\
Caseificio S. Pietro in RioTorto\Via Giardini Sud, 2451, 41028 Serramazzoni MO\\0536 954706\\MO\
Caseificio Rio San Michele\Via Giardini Sud, 327, 41026 Pavullo Nel Frignano MO\https://www.caseificioriosanmichele.it/\0536 41006\riosanmichele@msw.it\MO\
CASEIFICIO CAVOLA s.c.a. - 993\Mauro Pagliarini, 4, 42010 Fora RE\http://www.993.it/\0522 806113\\RE\
Caseificio Sociale Roncoscaglia Societa' Agricola Cooperativa\Via Statale per Roncoscaglia, 78, 41029 Roncoscaglia MO\http://www.roncoscaglia.it/\0536 62099\contatti@roncoscaglia.it\MO\
Caseari Dall'Aglio SNC\Via' Rio Corto n4, Bacedasco Basso, 29010 Vernasca PC\http://www.vallongina.it/\0523 895231\\PC\
Caseificio Casearia Castelli\43056 San Polo I PR\\\\PR\
Antica Latteria Pieve\Via Pieve, 2, 42020 San Polo d'Enza RE\\339 301 3960\\RE\
Latteria Sociale Val D Enza\44, Via Localita' Vairo, Palanzano, PR 43025\https://www.latteriasocialevaldenza.it/\0521 891313\\43025\
Caseificio San Lucio\Unnamed Road 43038, Sala Baganza PR\\0521 830298\\PR\
Caseificio San Pietro Valparma Societ Agricola Cooperativa\Via Donatori di Sangue, 49, 43124 Vigatto PR\http://caseificiosanpietrovalparma.it/\0521 639070\sanpietrosca@pec.it\PR\
